component,name,function,apiType,api,version,specVersion,required,resource,method
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF646,v4.0.0,4.0.0,false,appointment,POST
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF646,v4.0.0,4.0.0,false,appointment,PATCH
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF646,v4.0.0,4.0.0,false,searchTimeSlot,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF646,v4.0.0,4.0.0,false,searchTimeSlot,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF646,v4.0.0,4.0.0,false,searchTimeSlot,POST
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF646,v4.0.0,4.0.0,false,searchTimeSlot,PATCH
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF652,v4.0.0,4.0.0,false,resourceOrder,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF652,v4.0.0,4.0.0,false,resourceOrder,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF652,v4.0.0,4.0.0,false,resourceOrder,POST
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF652,v4.0.0,4.0.0,false,resourceOrder,PATCH
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF652,v4.0.0,4.0.0,false,resourceOrder,DELETE
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF652,v4.0.0,4.0.0,false,cancelResourceOrder,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF652,v4.0.0,4.0.0,false,cancelResourceOrder,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF652,v4.0.0,4.0.0,false,cancelResourceOrder,POST
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF652,v4.0.0,4.0.0,false,cancelResourceOrder,PATCH
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF652,v4.0.0,4.0.0,false,cancelResourceOrder,DELETE
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF653,v4.0.0,4.2.0,false,serviceTest,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF653,v4.0.0,4.2.0,false,serviceTest,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF653,v4.0.0,4.2.0,false,serviceTestSpecification,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF653,v4.0.0,4.2.0,false,serviceTestSpecification,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF669,v4.0.0,4.0.0,false,partyRole,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF669,v4.0.0,4.0.0,false,partyRole,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddress,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddress,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicSubAddress,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicSubAddress,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddressValidation,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddressValidation,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddressValidation,POST
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF674,v4.0.0,4.0.0,false,geographicLocation,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF674,v4.0.0,4.0.0,false,geographicLocation,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF675,v4.0.0,4.0.0,false,geographicSite,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF675,v4.0.0,4.0.0,false,geographicSite,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF681,v4.0.0,4.0.0,false,communicationMessage,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF681,v4.0.0,4.0.0,false,communicationMessage,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF697,v4.0.0,4.0.0,false,workOrder,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF697,v4.0.0,4.0.0,false,workOrder,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,POST
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,PATCH
TMFC007,ServiceOrderManagement,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC007,ServiceOrderManagement,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC007,ServiceOrderManagement,securityFunction,exposedAPIs,TMF669,v4.0.0,4.0.0,true,,
TMFC008,ServiceInventory,coreFunction,exposedAPIs,TMF638,v4.0.0,4.0.0,true,service,GET
TMFC008,ServiceInventory,coreFunction,exposedAPIs,TMF638,v4.0.0,4.0.0,true,service,GET /id
TMFC008,ServiceInventory,coreFunction,exposedAPIs,TMF638,v4.0.0,4.0.0,true,service,POST
TMFC008,ServiceInventory,coreFunction,exposedAPIs,TMF638,v4.0.0,4.0.0,true,service,PATCH
TMFC008,ServiceInventory,coreFunction,exposedAPIs,TMF638,v4.0.0,4.0.0,true,service,DELETE
TMFC008,ServiceInventory,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,POST
TMFC008,ServiceInventory,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET
TMFC008,ServiceInventory,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET /id
TMFC008,ServiceInventory,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,DELETE
TMFC008,ServiceInventory,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,PATCH
TMFC008,ServiceInventory,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET
TMFC008,ServiceInventory,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET /id
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF633,v4.0.0,4.0.0,true,serviceSpecification,GET
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF633,v4.0.0,4.0.0,true,serviceSpecification,GET /id
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF669,v4.0.0,4.0.0,false,PartyRole,GET
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF669,v4.0.0,4.0.0,false,PartyRole,GET /id
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF639,v4.0.0,4.0.0,false,resource,GET
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF639,v4.0.0,4.0.0,false,resource,GET /id
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF638,v4.0.0,4.0.0,false,service,GET
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF638,v4.0.0,4.0.0,false,service,GET /id
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddress,GET
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddress,GET /id
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicSubAddress,GET
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicSubAddress,GET /id
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF674,v4.0.0,4.0.0,false,geographicSite,GET
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF674,v4.0.0,4.0.0,false,geographicSite,GET /id
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF675,v4.0.0,4.0.0,false,geographicLocation,GET
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF675,v4.0.0,4.0.0,false,geographicLocation,GET /id
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF641,v4.0.0,4.2.0,false,serviceOrder,GET
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF641,v4.0.0,4.2.0,false,serviceOrder,GET /id
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET /id
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,organization,GET
TMFC008,ServiceInventory,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,organization,GET /id
TMFC008,ServiceInventory,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC008,ServiceInventory,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC008,ServiceInventory,securityFunction,exposedAPIs,TMF669,v4.0.0,4.0.0,true,,
TMFC009,ServiceQualificationManagement,coreFunction,exposedAPIs,TMF645,v4.0.0,4.0.0,true,checkServiceQualification,GET
TMFC009,ServiceQualificationManagement,coreFunction,exposedAPIs,TMF645,v4.0.0,4.0.0,true,checkServiceQualification,GET /id
TMFC009,ServiceQualificationManagement,coreFunction,exposedAPIs,TMF645,v4.0.0,4.0.0,true,checkServiceQualification,POST
TMFC009,ServiceQualificationManagement,coreFunction,exposedAPIs,TMF645,v4.0.0,4.0.0,true,checkServiceQualification,PATCH
TMFC009,ServiceQualificationManagement,coreFunction,exposedAPIs,TMF645,v4.0.0,4.0.0,true,checkServiceQualification,DELETE
TMFC009,ServiceQualificationManagement,coreFunction,exposedAPIs,TMF645,v4.0.0,4.0.0,true,queryServiceQualification,GET
TMFC009,ServiceQualificationManagement,coreFunction,exposedAPIs,TMF645,v4.0.0,4.0.0,true,queryServiceQualification,GET /id
TMFC009,ServiceQualificationManagement,coreFunction,exposedAPIs,TMF645,v4.0.0,4.0.0,true,queryServiceQualification,POST
TMFC009,ServiceQualificationManagement,coreFunction,exposedAPIs,TMF645,v4.0.0,4.0.0,true,queryServiceQualification,PATCH
TMFC009,ServiceQualificationManagement,coreFunction,exposedAPIs,TMF645,v4.0.0,4.0.0,true,queryServiceQualification,DELETE
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF633,v4.0.0,4.0.0,true,serviceSpecification,GET
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF633,v4.0.0,4.0.0,true,serviceSpecification,GET /id
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF633,v4.0.0,4.0.0,true,serviceCategory,GET
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF633,v4.0.0,4.0.0,true,serviceCategory,GET /id
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF638,v4.0.0,4.0.0,false,service,GET
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF638,v4.0.0,4.0.0,false,service,GET /id
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceSpecification,GET
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceSpecification,GET /id
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF639,v4.0.0,4.0.0,false,resource,GET
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF639,v4.0.0,4.0.0,false,resource,GET /id
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET /id
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,organization,GET
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,organization,GET /id
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF669,v4.0.0,4.0.0,false,partyRole,GET
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF669,v4.0.0,4.0.0,false,partyRole,GET /id
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddress,GET
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddress,GET /id
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicSubAddress,GET
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicSubAddress,GET /id
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF674,v4.0.0,4.0.0,false,geographicSite,GET
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF674,v4.0.0,4.0.0,false,geographicSite,GET /id
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF675,v4.0.0,4.0.0,false,geographicLocation,GET
TMFC009,ServiceQualificationManagement,coreFunction,dependentAPIs,TMF675,v4.0.0,4.0.0,false,geographicLocation,GET /id
TMFC009,ServiceQualificationManagement,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC009,ServiceQualificationManagement,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC009,ServiceQualificationManagement,securityFunction,exposedAPIs,TMF669,v4.0.0,4.0.0,true,,
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceCatalog,GET
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceCatalog,GET /id
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceCatalog,POST
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceCatalog,PATCH
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceCatalog,DELETE
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceCategory,GET
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceCategory,GET /id
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceCategory,POST
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceCategory,PATCH
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceCategory,DELETE
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceSpecification,GET
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceSpecification,GET /id
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceSpecification,POST
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceSpecification,PATCH
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceSpecification,DELETE
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceCandidate,GET
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceCandidate,GET /id
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceCandidate,POST
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceCandidate,PATCH
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,resourceCandidate,DELETE
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,exportJob,GET
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,exportJob,GET /id
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,exportJob,POST
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,exportJob,DELETE
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,importJob,GET
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,importJob,GET /id
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,importJob,POST
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF634,v4.0.0,4.1.0,true,importJob,DELETE
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,POST
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET /id
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,DELETE
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,PATCH
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET
TMFC010,ResourceCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET /id
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceCatalog,GET
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceCatalog,GET /id
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceCategory,GET
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceCategory,GET /id
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceCategory,POST
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceCategory,PATCH
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceCategory,DELETE
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceSpecification,GET
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceSpecification,GET /id
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceSpecification,POST
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceSpecification,PATCH
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceSpecification,DELETE
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceCandidate,GET
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceCandidate,GET /id
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceCandidate,POST
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceCandidate,PATCH
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceCandidate,DELETE
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,exportJob,GET
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,exportJob,POST
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,exportJob,DELETE
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,importJob,GET
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,importJob,POST
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,importJob,DELETE
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF669,v4.0.0,4.0.0,false,partyRole,GET
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF669,v4.0.0,4.0.0,false,partyRole,GET /id
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET /id
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,organization,GET
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,organization,GET /id
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF662,v4.0.0,4.0.0,false,entitySpecification,GET
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF662,v4.0.0,4.0.0,false,entitySpecification,GET /id
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF662,v4.0.0,4.0.0,false,associationSpecification,GET
TMFC010,ResourceCatalogManagement,coreFunction,dependentAPIs,TMF662,v4.0.0,4.0.0,false,associationSpecification,GET /id
TMFC010,ResourceCatalogManagement,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC010,ResourceCatalogManagement,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC010,ResourceCatalogManagement,securityFunction,exposedAPIs,TMF669,v4.0.0,4.0.0,true,,
TMFC011,ResourceOrderManagement,coreFunction,exposedAPIs,TMF652,v4.0.0,4.0.0,true,resourceOrder,GET
TMFC011,ResourceOrderManagement,coreFunction,exposedAPIs,TMF652,v4.0.0,4.0.0,true,resourceOrder,GET /id
TMFC011,ResourceOrderManagement,coreFunction,exposedAPIs,TMF652,v4.0.0,4.0.0,true,resourceOrder,POST
TMFC011,ResourceOrderManagement,coreFunction,exposedAPIs,TMF652,v4.0.0,4.0.0,true,resourceOrder,PATCH
TMFC011,ResourceOrderManagement,coreFunction,exposedAPIs,TMF652,v4.0.0,4.0.0,true,resourceOrder,DELETE
TMFC011,ResourceOrderManagement,coreFunction,exposedAPIs,TMF652,v4.0.0,4.0.0,true,cancelResourceOrder,GET
TMFC011,ResourceOrderManagement,coreFunction,exposedAPIs,TMF652,v4.0.0,4.0.0,true,cancelResourceOrder,GET /id
TMFC011,ResourceOrderManagement,coreFunction,exposedAPIs,TMF652,v4.0.0,4.0.0,true,cancelResourceOrder,POST
TMFC011,ResourceOrderManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,POST
TMFC011,ResourceOrderManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET
TMFC011,ResourceOrderManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET /id
TMFC011,ResourceOrderManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,DELETE
TMFC011,ResourceOrderManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,PATCH
TMFC011,ResourceOrderManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET
TMFC011,ResourceOrderManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET /id
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF702,v4.0.0,4.0.0,false,resource,GET
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF702,v4.0.0,4.0.0,false,resource,GET /id
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF702,v4.0.0,4.0.0,false,resource,POST
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF702,v4.0.0,4.0.0,false,resource,PATCH
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF702,v4.0.0,4.0.0,false,resource,DELETE
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF702,v4.0.0,4.0.0,false,monitor,GET
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF702,v4.0.0,4.0.0,false,monitor,GET /id
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,true,resourceSpecification,GET
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,true,resourceSpecification,GET /id
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,true,resourceSpecification,POST
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,true,resourceSpecification,PATCH
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,true,resourceSpecification,DELETE
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF639,v4.0.0,4.0.0,true,resource,GET
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF639,v4.0.0,4.0.0,true,resource,GET /id
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF639,v4.0.0,4.0.0,true,resource,POST
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF639,v4.0.0,4.0.0,true,resource,PATCH
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF639,v4.0.0,4.0.0,true,resource,DELETE
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF664,v4.0.0,4.0.0,false,resourceFunction,GET
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF664,v4.0.0,4.0.0,false,resourceFunction,GET /id
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF664,v4.0.0,4.0.0,false,resourceFunction,POST
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF664,v4.0.0,4.0.0,false,resourceFunction,PATCH
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF664,v4.0.0,4.0.0,false,resourceFunction,DELETE
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET /id
TMFC011,ResourceOrderManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,organization,GET
